2021-08-20/11:15:21		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:27		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:27		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:27		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:28		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:28		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:28		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:14		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:15		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:15		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:15		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:16		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:16		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:16		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:17		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:17		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:17		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:17		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:18		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:18		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:18		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:19		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:19		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:19		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:20		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:20		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:20		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:21		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:21		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:21		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:22		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:22		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:22		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:23		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:23		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:23		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:24		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:24		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:24		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:24		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:25		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:25		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:25		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:26		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:26		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:26		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:27		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:27		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:27		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:28		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:28		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:28		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:29		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:29		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:29		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:30		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:30		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:30		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:32		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:32		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:33		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:33		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:33		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:34		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:34		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:34		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:35		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:35		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:36		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:36		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:36		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:37		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:37		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:37		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:38		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:38		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:38		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:39		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:39		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:39		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:40		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:40		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:42		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:42		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:44		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:44		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:45		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:45		 hypothyroid_0211198_0102062112006.csv: File loaded successfully!!
2021-08-20/22:02:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:29		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:30		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:30		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:30		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:31		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:32		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:32		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:33		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:33		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:33		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:34		 hypothyroid_0211198_0102062112001.csv: File loaded successfully!!
2021-08-20/22:02:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:34		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:35		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:36		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:37		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:38		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:39		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:40		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:41		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:42		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:43		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:44		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:45		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:46		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:47		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:48		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:49		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:50		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:51		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:52		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:53		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:54		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:55		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:56		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:57		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:58		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:02:59		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:00		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:01		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
2021-08-20/22:03:02		 hypothyroid_0211198_0102062112002.csv: File loaded successfully!!
